index,axis,true,pred,prob,text
410,TF,1,0,0.018320394679903984,"'I hope you know that you are my best friend in the world, and that I have never met anyone so much like myself. But how things are now, I just know it can't last. I shouldn't have asked you about... ..."
410,JP,1,0,0.00419602869078517,"'I hope you know that you are my best friend in the world, and that I have never met anyone so much like myself. But how things are now, I just know it can't last. I shouldn't have asked you about... ..."
412,IE,1,0,0.0007777542341500521,"'I just broke up with a male INFP. In short...NO! That's not a relationship I would ever consider doing again. INFPs are fine as friends, but partners? No way! I would have an amazing time listening t..."
413,JP,1,0,0.020944667980074883,"'Well that was pretty clear. Nice try by mcGregor but he overestimated himself here. However it looked like he had a chance, in my opinion, Mayweather just let him throw some punches to wear him... Pr..."
415,TF,0,1,0.9829578995704651,"'Tests tend to be highly prone to mistyping in general. If you really want to find your type, you're going to have to do research. How do you feel among SJ's The Overseers ? Impatient. How do you feel..."
415,JP,0,1,0.9995774626731873,"'Tests tend to be highly prone to mistyping in general. If you really want to find your type, you're going to have to do research. How do you feel among SJ's The Overseers ? Impatient. How do you feel..."
416,JP,1,0,0.0033690324053168297,"'Actually, intelligence and happiness are linked. Intelligent people... The notion that ESFJ's are unintelligent is borne out of rampant ignorance. Most people have by definition average intelligence ..."
417,IE,0,1,0.9988929629325867,"'Well, Street fight kinda sounds like physical fight to me... And in that context i would say wearing your opponent down is winning. If you think of other conditions and winning aims, please... Well, ..."
418,IE,0,1,0.5234212875366211,"'The most common dreams I have are my brain pretending very hard that people who aren't real are indeed real. Like books, movies, videogames characters I've been obsessing over. Or pretending that... ..."
418,JP,0,1,0.9987560510635376,"'The most common dreams I have are my brain pretending very hard that people who aren't real are indeed real. Like books, movies, videogames characters I've been obsessing over. Or pretending that... ..."
419,IE,0,1,0.9703344106674194,"'I was just going to dig into my chocolate cake, and instead I got dildos. People who expect you to carry their baggage are inherently toxic. Sometimes people with mental illness do this. You can offe..."
419,NS,0,1,0.9989970326423645,"'I was just going to dig into my chocolate cake, and instead I got dildos. People who expect you to carry their baggage are inherently toxic. Sometimes people with mental illness do this. You can offe..."
419,TF,1,0,0.0077799540013074875,"'I was just going to dig into my chocolate cake, and instead I got dildos. People who expect you to carry their baggage are inherently toxic. Sometimes people with mental illness do this. You can offe..."
420,IE,0,1,0.9990873336791992,Don't know much about this forum either. Lol I only really only look and post on 2 threads. But the spam world is on this page You're welcome ... Welcome!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!...
420,NS,1,0,0.00039465667214244604,Don't know much about this forum either. Lol I only really only look and post on 2 threads. But the spam world is on this page You're welcome ... Welcome!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!...
420,TF,1,0,0.00784822553396225,Don't know much about this forum either. Lol I only really only look and post on 2 threads. But the spam world is on this page You're welcome ... Welcome!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!...
421,JP,0,1,0.9991099238395691,"'Go fish... ...nah just kidding! Welcome to PerC PenelopeTheFabulousFish ...just don't get caught by my sig! Afterwards, two more INFPs walk into a bar.....you would think at least one of them would h..."
422,TF,0,1,0.9656453132629395,"'Alright, I'm just bored. So I thought up a game. Type an animal in regards to their typical behavior! I know animals aren't people and thus we can't exactly type them with MBTI functions and... I had..."
423,IE,1,0,0.0004472593718674034,"'Everyone thinks about pros and cons really, that's just normal. Being a feeling type isn't about being irrational and doing illogical things, it's about having strong emotional intelligence and... Wh..."
423,TF,0,1,0.9997956156730652,"'Everyone thinks about pros and cons really, that's just normal. Being a feeling type isn't about being irrational and doing illogical things, it's about having strong emotional intelligence and... Wh..."
425,NS,0,1,0.9995977282524109,"'Se Ni Fi Fi narcissistic Hey, can I ask how you came to the conclusion of ENTP? I'm just wondering where you saw Ti Fe more so than other stacking possibilities. I've seen lots of examples for enneag..."
427,JP,1,0,0.002166131976991892,"'i use makeup when the mood strikes, but even so i keep it fresh and natural looking. i opt for bb cream, blush, mascara, and tinted lip balm. on the rare occasions that i'm in the mood for more... th..."
429,IE,1,0,0.0004691533395089209,'Getting money is my favourite kind of compliment. 3 And I see you even brought ginger juice to hydrate us. What a good way to end the date. Thank you. I had a wonderful time. Amazing! You delivered! ...
429,NS,0,1,0.9991676807403564,'Getting money is my favourite kind of compliment. 3 And I see you even brought ginger juice to hydrate us. What a good way to end the date. Thank you. I had a wonderful time. Amazing! You delivered! ...
429,JP,0,1,0.9987704157829285,'Getting money is my favourite kind of compliment. 3 And I see you even brought ginger juice to hydrate us. What a good way to end the date. Thank you. I had a wonderful time. Amazing! You delivered! ...
430,JP,0,1,0.9995970129966736,"Anyone I could Pm to get some advice from about a matter that's been going on for a while now? Not entirely comfortable posting it, but it's eating away at me. Thanks cmon, cmon, I know I can do this...."
434,IE,1,0,0.0008993787341751158,'I'm an existentialist. There is no god humans exist in an indifferent universe. There is no universal right or wrong. It is up to individuals to determine their own sense of morality and... He is an ...
434,JP,1,0,0.0021230275742709637,'I'm an existentialist. There is no god humans exist in an indifferent universe. There is no universal right or wrong. It is up to individuals to determine their own sense of morality and... He is an ...
435,IE,0,1,0.9439156651496887,"'i think out loud . still looking, but i too am getting cynical about the idea if you consider my dad coming back every now and then to be not part of the family, me. mom raised me show me something i..."
435,TF,1,0,0.018801726400852203,"'i think out loud . still looking, but i too am getting cynical about the idea if you consider my dad coming back every now and then to be not part of the family, me. mom raised me show me something i..."
436,IE,0,1,0.9992128610610962,'Likes 1. Extremely intelligent and well educated 2. Physically affectionate 3. Aims high and doesn't give up until he succeeds 4. Commands respect and is well liked 5. Honest Dislikes So in my relati...
438,IE,0,1,0.9944540858268738,"ROFLMAO!!!! Shadow, you PIG! laughing I love it! now I know why so many women on here are drooling over you. cool next beer's on me...... The less you say the more brilliant people think you are... Go..."
439,IE,1,0,0.013218635693192482,"'Don't worry, I do that too when a car comes close behind me or at least I changed lane so that they could outrun me. I assume every person has some kind of business that makes them have to drive fast..."
439,NS,1,0,0.020280737429857254,"'Don't worry, I do that too when a car comes close behind me or at least I changed lane so that they could outrun me. I assume every person has some kind of business that makes them have to drive fast..."
